year,month,cwd,pck,ppt,str,tmx,tmn,pop,latitude,longitude,elevation,taxon_name
1912,6,57.52999878,0,33.38999939,89.31999969,22.21999931,6.96999979,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1912,3,31.049999239999998,30.80999947,201.4799957,149.5,7.9600000380000004,-2.25,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1912,5,47.16999817,0,156.2799988,149.5,16.59000015,3.5999999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1912,11,24.70999908,0,226.6300049,149.5,13.30000019,0.879999995,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1912,10,48.79999924,0,87.34999847,149.5,15.18000031,1.940000057,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1912,9,104.5,0,85.31999969,124.0599976,22.450000760000002,7.099999905,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,4,54.59999847,0,119.5599976,149.5,11.600000380000001,0.550000012,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,8,147.8000031,0,5.480000019,52.97999954,28.38999939,11.94999981,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,12,15.36999989,235.1399994,465.4700012,149.5,7.519999981,-2.200000048,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,2,22.22999954,205.8300018,38.22000122,149.5,9.390000343,-3.700000048,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,1,13.85999966,236.1300049,307.6400146,149.5,6.0399999619999996,-4.900000095,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,7,90.04000092,0,31.20999908,47.5,26.299999239999998,11.26000023,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,6,64.91999817,0,32.13000107,98.15000153,20.28000069,7.25,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,3,32.00999832,157.5599976,143.8500061,149.5,10.25,-2.779999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,5,70.11000061,0,94.26000214,149.5,18.38999939,5.2100000380000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,11,28.43000031,0,280.7799988,149.5,10.57999992,0.959999979,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,10,66.63999939,0,0.029999999,52.77999878,21.45999908,4.03000021,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1913,9,108.1100006,0,2.319999933,53.50999832,26.03000069,8.649999619,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,4,57.84000015,112.5899963,136.0399933,149.5,13.81000042,2.3499999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,8,148.1000061,0,0,39.68999863,29.67000008,10.94999981,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,12,15.19999981,108.4100037,179.3500061,149.5,6.6199998859999996,-4.559999943,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,2,22.15999985,637.25,244.5099945,149.5,10.23999977,-2,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,1,13.44999981,591.6400146,575.9000244,149.5,6.190000057,-1.620000005,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,7,98.01999664,0,0.560000002,47.09999847,28.21999931,10.89000034,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,6,58.43999863,0,68.68000031,123.1200027,23.27000046,7.4600000380000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,3,36.83000183,424.8999939,56.58000183,149.5,15.5,1.309999943,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,5,75.08000183,0,70.72000122,149.5,20.92000008,6.25,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,11,28.12999916,0,36.15999985,149.5,18.22999954,2.25,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,10,66.90000153,0,108.3099976,144.6999969,19.73999977,5.159999847,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1914,9,106.6999969,0,2.039999962,36.38999939,24.03000069,7.6199998859999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,4,57.34999847,97.70999908,84.16000366,149.5,13.40999985,2.130000114,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,8,148.6999969,0,0,37.58000183,29.700000760000002,11.43999958,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,12,16.62999916,104.0599976,309.0899963,149.5,8.090000153,-1.139999986,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,2,19.61000061,565.0700073,573.5300293,149.5,7,-1.110000014,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,1,14.46000004,280.3299866,332.9700012,149.5,7.559999943,-2.710000038,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,7,139.6300049,0,0.129999995,45.02000046,27.35000038,10.53999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,6,84.69999695,0,0.039999999,80.13999939,23.700000760000002,7.440000057,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,3,35.20999908,404.25,103.3000031,149.5,12.89000034,0.670000017,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,5,44.95000076,0,383.3900146,149.5,13.36999989,3.140000105,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,11,28.700000760000002,0,110.6600037,138.8500061,12.10999966,-0.25999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,10,69.69999695,0,7.1199998859999996,35.90999985,23.75,4.940000057,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1915,9,106.1999969,0,0.01,32.27999878,23.61000061,7.559999943,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,4,59.79000092,383.3200073,31.28000069,149.5,16.01000023,2.609999895,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,8,146.6999969,0,5.170000076,43.52999878,27.10000038,12.40999985,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,12,15.03999996,259.0799866,398.1000061,149.5,6.349999905,-3.410000086,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,2,22.60000038,879.8900146,258.9899902,149.5,10.47999954,0.360000014,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,1,11.56999969,878.9299927,781.0200195,144.3699951,1.960000038,-4.78000021,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,7,126.0199966,0,14.73999977,45.70000076,27.56999969,12.06999969,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,6,84.97000122,0,1.870000005,81.73999786,23.87000084,7.559999943,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,3,34.68000031,748.2000122,220.2400055,149.5,12.69999981,0.769999981,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,5,69.29000092,0,57.06000137,149.5,16.72999954,3.5999999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,11,24.64999962,0,170.2299957,149.5,12.100000380000001,-1.070000052,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,10,54.29999924,0,95.04000092,149.5,16.11000061,2.630000114,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1916,9,109.0999985,0,29.21999931,72.75,25.22999954,8.729999542,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,4,52.34999847,290.3999939,155.7700043,149.5,12.56999969,0.529999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,8,149.8999939,0,1.450000048,38.61999893,29.43000031,12.67000008,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,12,18.85000038,0,97.08999634,149.5,11.15999985,1.620000005,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,2,19.87999916,540.1699829,492.5799866,149.5,8.3299999239999991,-1.669999957,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,1,14.28999996,335.1199951,127.8600006,149.5,6.519999981,-4.6199998859999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,7,146.6499939,0,3.7300000190000002,44.66999817,29.51000023,14.05000019,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,6,87.72000122,0,0,77.62000275,25.84000015,8.880000114,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,3,30.48999977,528.7399902,130.9100037,149.5,8.720000267,-3.930000067,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,5,67.29000092,0,44.25,149.5,15.19999981,2.869999886,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,11,31,0,47.93999863,79.48000336,14.40999985,2.720000029,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,10,71.80000305,0,0.029999999,35.41999817,23.10000038,8.359999657,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1917,9,108.8000031,0,5.800000191,38.97999954,23.57999992,10.01000023,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,4,57.52999878,0,86.18000031,149.5,15.25,0.519999981,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,8,147.1000061,0,0,30.77000046,27.45999908,12.31999969,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,12,16.17000008,0,76.79000092,149.5,7.570000172,-2.039999962,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,2,20.20999908,155.9499969,385.9299927,149.5,8.199999809,-1.850000024,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,1,16.30999947,0,57.06000137,149.5,9.75,-0.569999993,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,7,169.6999969,0,0.180000007,38.13000107,27.93000031,11.17000008,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,6,111.2600021,0,3.2699999809999998,46.43999863,28.22999954,12.23999977,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,3,23.43000031,166.9700012,391.1499939,149.5,9.979999542,-0.409999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,5,69.01999664,0,15.68000031,105.3700027,17.48999977,2.49000001,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,11,24.46999931,0,174.4199982,149.5,11.61999989,-0.850000024,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,10,54.31000137,0,81.25,149.5,19.02000046,5.699999809,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1918,9,106.9000015,0,146.6399994,149.5,22.950000760000002,8.899999619,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,4,58.45000076,113.9000015,49.52999878,149.5,14.94999981,1.929999948,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,8,147.6999969,0,0,37.41999817,28.57999992,11.72000027,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,12,16.26000023,95.51000214,245.7899933,149.5,7.7899999619999996,-2.130000114,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,2,18.21999931,453.6400146,541.0599976,149.5,4.429999828,-2.549999952,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,1,16.23999977,0,127.0299988,149.5,10.43999958,-1.470000029,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,7,143.7400055,0,0.129999995,44.81000137,29.57999992,10.90999985,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,6,85.02999878,0,0,79.83000183,24.39999962,7.099999905,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,3,27.700000760000002,446.769989,222.3999939,149.5,9.239999771,-1.899999976,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,5,75.34999847,0,13.31000042,149.5,22.09000015,5.3800001140000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,11,25.65999985,0,58.16999817,149.5,12.850000380000001,0.029999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,10,55.99000168,0,44.54999924,103.0400009,15.63000011,2.319999933,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1919,9,104.6999969,0,30.98999977,68.41000366,22.85000038,6.96999979,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,4,41.86000061,0,257.75,149.5,12.5,0.129999995,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,8,150.5,0,21.97999954,64.08000183,28.77000046,13.80000019,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,12,14.86999989,315.3399963,388.1700134,149.5,6.050000191,-2.319999933,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,2,23.29000092,23.59000015,123.1999969,149.5,10.10999966,-1.580000043,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,1,17.01000023,37.66999817,46.86999893,149.5,12.15999985,-0.230000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,7,167,0,2.24000001,42.09999847,26.47999954,10.82999992,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,6,75.80000305,0,34.63000107,48.20999908,23.01000023,7.179999828,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,3,24.20999908,102.7300034,337.980011,149.5,9.029999733,-2.8099999429999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,5,71.55999756,0,5.590000153,94.16999817,19.84000015,3.0999999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,11,22.5,72.65000153,462.2099915,149.5,9.1700000760000009,-0.050000001,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,10,52.06000137,0,204.3399963,149.5,13.80000019,1.570000052,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1920,9,89.40000153,0,21.40999985,68.58999634,22.20999908,9.0799999239999991,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,4,55.45000076,261.5299988,32.68000031,149.5,13.39000034,-0.230000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,8,142.1000061,0,0,38.56999969,26.76000023,9.159999847,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,12,16.38999939,122.3600006,427.0100098,149.5,9.18999958,-0.74000001,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,2,23.13999939,632.8900146,137.8600006,149.5,9.890000343,-1.730000019,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,1,12.81999969,635.9500122,394.8500061,149.5,4.690000057,-2.700000048,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,7,126.3899994,0,0,45.68000031,28.72999954,11.86999989,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,6,84.75,0,17.45999908,97.51000214,22.82999992,8.369999886,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,3,34.25,532.0599976,210.25,149.5,11.52999973,0.159999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,5,64.94999695,0,95.29000092,149.5,15.31999969,2.890000105,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,11,27.10000038,0,80.29000092,149.1199951,14.27000046,0.439999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,10,67.40000153,0,41.59999847,79.62999725,20.48999977,5.1199998859999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1921,9,106.4000015,0,4.78000021,38.02999878,23.44000053,7.8800001140000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,4,52.70000076,650.1599731,61.79000092,149.5,12.47000027,-2.5999999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,8,139.3000031,0,0,39.36999893,25.299999239999998,8.449999809,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,12,15.36999989,258.5700073,490.8200073,149.5,6.849999905,-1.529999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,2,17.62000084,710.7600098,581.3400269,149.5,4.849999905,-4.510000229,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,1,13.899999619999999,221.6199951,142.7599945,149.5,6.440000057,-5.949999809,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,7,113.2699966,0,2.5199999809999998,46.34000015,28.98999977,11.36999989,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,6,81.23000336,0,22.22999954,107.7099991,23.299999239999998,8.300000191,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,3,20.96999931,851.6099854,318.3800049,149.5,7.659999847,-4.4600000380000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,5,55.59999847,33.77999878,115.0999985,149.5,19.35000038,3.390000105,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,11,24.02000046,0,218.8000031,149.5,10.56000042,-1.75999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,10,62.5,0,76.58000183,106.8300018,16.28000069,3.029999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1922,9,109.8000031,0,0.050000001,33.93000031,26.84000015,7.800000191,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,4,41.20999908,41.59999847,264.9899902,149.5,11.649999619999999,-0.100000001,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,8,140.8999939,0,7.070000172,53.25,25.93000031,9.010000229,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,12,16.26000023,35.45000076,145.2400055,149.5,8.710000038,-3.0999999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,2,22.84000015,367.3699951,92.56999969,149.5,10.52000046,-3.279999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,1,14.48999977,382.1700134,226.5599976,149.5,7.329999924,-3.75,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,7,116.3499985,0,0.910000026,46.18000031,26.65999985,10.21000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,6,55.40999985,0,58.97000122,101.1399994,18.28000069,4.889999866,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,3,34.25,210.7299957,26.96999931,149.5,13.25,-1.519999981,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,5,69.94000244,0,17.20999908,128.0599976,17.62000084,3.420000076,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,11,26.81999969,0,35.16999817,149.5,14.85999966,2.160000086,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,10,52.72000122,0,53.08000183,149.5,16.53000069,3.289999962,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1923,9,103.5800018,0,88.27999878,138.5099945,23.39999962,8.119999886,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,4,58.63000107,0,45.16999817,149.3200073,16.21999931,0.930000007,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,8,139.6999969,0,0,30.81999969,26.59000015,7.489999771,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,12,15.72999954,142.2799988,280.2999878,149.5,7.840000153,-3.7699999809999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,2,24.95999908,26.95999908,156.5700073,149.5,12.93000031,-0.029999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,1,14.84000015,78.69999695,114.3399963,149.5,8.5799999239999991,-4.800000191,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,7,167,0,0,37.81000137,27.53000069,9.729999542,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,6,116.8399963,0,0,46.15999985,24.37000084,5.8699998859999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,3,31.32999992,0,139.2299957,149.5,9.069999695,-2.779999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,5,76.01000214,0,3.029999971,87.86000061,22.31999969,5.940000057,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,11,24.81999969,0,118.3799973,149.5,12.02000046,-0.469999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,10,60.20000076,0,225.2799988,149.5,14.53999996,1.970000029,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1924,9,106.4000015,0,5.550000191,31.049999239999998,24.90999985,6.449999809,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,4,48.61999893,0,173.5800018,149.5,13.34000015,0.699999988,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,8,139.6999969,0,17.04000092,62.97000122,25.049999239999998,8.989999771,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,12,17.85000038,0,100.9899979,149.5,12.77000046,-1.230000019,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,2,20.20999908,345.2999878,489.1300049,149.5,8.960000038,-1.179999948,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,1,15.30000019,176.25,122.9000015,149.5,8.319999695,-2.890000105,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,7,121.3000031,0,2.279999971,45.93000031,27.61000061,11.17000008,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,6,57.90999985,0,42.31000137,97.62000275,22.53000069,7.320000172,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,3,33.97000122,236.7899933,143.8600006,149.5,12.27000046,-1.110000014,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,5,58.36999893,0,90.56999969,149.5,17.12999916,4.429999828,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,11,24.38999939,0,140.5800018,149.5,10.61999989,-0.159999996,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,10,54.08000183,0,87.77999878,149.5,17.01000023,2.910000086,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1925,9,78.51999664,0,34.06000137,77.34999847,18.77000046,5.1300001140000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,4,45.63000107,0,251.6499939,149.5,15.72999954,3.069999933,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,8,140.6999969,0,2.109999895,39.81999969,26.950000760000002,7.889999866,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,12,15.72999954,11.13000011,70.86000061,149.5,7.349999905,-3.50999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,2,20.86000061,191.2700043,373.8599854,149.5,9.590000153,-2.329999924,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,1,15.46000004,64.72000122,192.7400055,149.5,10.26000023,-4.300000191,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,7,144.9400024,0,0.209999993,44.75,28.36000061,10.81000042,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,6,88.19000244,0,0.280000001,76.65000153,26.63999939,8.640000343,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,3,36.66999817,0,16.68000031,149.5,15.86999989,0.529999971,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,5,71.19000244,0,60.56000137,148.5800018,19.11000061,3.390000105,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,11,25.12000084,0,513.3699951,149.5,13.06000042,2.2699999809999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,10,65.5,0,68.87999725,105.2300034,19.47999954,3.5999999049999998,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1926,9,102.1999969,0,1.929999948,36.63999939,22.45999908,4.989999771,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,4,41.43999863,262.4299927,218.5700073,149.5,12.94999981,-0.99000001,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,8,138.8000031,0,0,39.20999908,25.43000031,7.949999809,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,12,15.90999985,57.52000046,159.3099976,149.5,7.889999866,-3.2300000190000002,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,2,19.14999962,495.730011,574.4199829,149.5,6.139999866,-1.590000033,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,1,15.06999969,149.8699951,269.9299927,149.5,7.2100000380000004,-2.589999914,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,7,116.9199982,0,0,46.15000153,27.79000092,13.14000034,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,6,83.81999969,0,26.55999947,107.3799973,22.56999969,7.510000229,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,3,32.29000092,450.0599976,170.0099945,149.5,9.609999657,-1.590000033,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,5,68.43000031,0,55.38999939,149.5,16.81999969,2.5,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,11,24.17000008,0,304.980011,149.5,11.89000034,1.75,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,10,65.80000305,0,95.79000092,139.9299927,19.23999977,4.170000076,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1927,9,100.9000015,0,9.979999542,44.13999939,20.84000015,5.449999809,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,4,44.70000076,0,134.6399994,149.5,12.43999958,0,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,8,147,0,0,31.63999939,27.69000053,12.02999973,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,12,15.46000004,86.80999756,175.5599976,149.5,7.809999943,-4.7100000380000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,2,22.90999985,69.01000214,113.2399979,149.5,10.10999966,-2.700000048,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,1,15.68999958,75.18000031,119.1900024,149.5,9.729999542,-3.00999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,7,171.1000061,0,0.419999987,38.99000168,27.78000069,12.31999969,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,6,97.37999725,0,8.739999771,47.13000107,22.69000053,6.409999847,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,3,23.97999954,86.95999908,562.5100098,149.5,10.71000004,0.419999987,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,5,75.30000305,0,11.18000031,96.77999878,21.28000069,6.110000134,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,11,28.39999962,0,158.6499939,149.5,11.399999619999999,-0.230000004,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,10,63.70000076,0,16.73999977,46.25999832,17.72999954,3.049999952,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1928,9,107,0,7.1199998859999996,33.40999985,24.61000061,7.309999943,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1929,4,48.68999863,43.31999969,152.7700043,149.5,9.949999809,-2.299999952,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1929,8,124.1800003,0,0,45.79000092,28.10000038,9.43999958,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1929,12,20.299999239999998,75.41000366,524.1099854,149.5,11.47999954,0.109999999,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1929,2,20.56999969,215.4799957,154.5299988,149.5,7.6199998859999996,-5.980000019,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
1929,1,14.52999973,132.6100006,98.79000092,149.5,7.190000057,-4.510000229,LC,39.31897,-120.65744,1362.3,Streptanthus tortuosus
