"","Population","treatment","biomass","Rack","Location","mf","rep","leaf_type","X3MSO_5.2","OH.Alkenyl_6","X4MSO_7.1","Allyl_7.4","X5MSO_10.2","Butenyl_12.1","X3MT_13.6","MSOO_13.8","OH.I3M_15.1","X4MT._15.5","Flavonol_16.1","I3M_16.7","Flavonol_17.5","Flavonol_18.5","Indole_18.8","key","Elevation","Lat","Long","Seed.year","totalGSL","totalindole","totalaliphatic","logGSL","logindoles","logaliphatics","cwd","ppt_mm","pck","snw","tmin","tmax","latitude","longitude","elevation","PC1","PC2"
"1","BH","C",0.32,"D4",43,5,1,"focal",0,0,30.20579,27.18941,0,1531.9071,0,31.33564,0,14.41383,16.79689,88.85563,26.43199,50.44066,28.72253,"D4 43",511.4294422,37.40985,-119.96458,2018,1752.62993,117.57816,1635.05177,3.24369022395131,2.07032665956033,3.21353150810908,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"2","BH","CW",0.17,"D3",37,5,1,"focal",24.27959,0,0,522.35645,0,132.97873,34.1317,0,10.07574,0,26.90035,101.96323,0,48.74755,28.0017,"D3 37",511.4294422,37.40985,-119.96458,2018,853.78714,140.04067,713.74647,2.93134960904242,2.14625417990367,2.85354397335434,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"3","BH","C",0.07,"D4",13,7,1,"focal",0,0,28.57827,15.48263,0,981.41779,0,57.59153,0,8.42368,30.31212,24.25251,0,17.59289,7.68715,"D4 13",511.4294422,37.40985,-119.96458,2018,1123.43356,31.93966,1091.4939,3.05054739328511,1.50433028873077,3.03802131292309,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"4","BH","CW",0.11,"D5",10,7,1,"focal",0,120.30284,60.8937,0,0,168.03502,0,0,0,0,11.46307,198.63205,0,40.09261,19.01385,"D5 10",511.4294422,37.40985,-119.96458,2018,566.87746,217.6459,349.23156,2.75348918905618,2.33775049035789,2.54311348392961,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"5","BH","C",0.19,"D1",44,9,1,"focal",14.81113,0,0,359.88889,0,29.24652,31.3145,8.4459,0,0,13.86213,11.20167,0,28.27715,9.8219,"D1 44",511.4294422,37.40985,-119.96458,2018,464.73051,21.02357,443.70694,2.66720118526063,1.32270646524379,2.64709622154985,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"6","BH","CW",0.1,"D3",4,9,1,"focal",31.43873,0,0,599.22467,0,20.49561,51.01878,45.06938,7.35133,12.11376,13.5891,107.96035,0,44.0093,12.86921,"D3 4",511.4294422,37.40985,-119.96458,2018,887.54182,128.18089,759.36093,2.94818882569033,2.1078232827009,2.88044824842412,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"7","BH","C",0.16,"D5",47,17,1,"focal",0,0,0,61.40265,0,423.57709,0,0,0,0,20.98177,0,19.16614,158.01237,7.24828,"D5 47",511.4294422,37.40985,-119.96458,2018,492.22802,7.24828,484.97974,2.69216633221323,0.860234961725346,2.68572359635487,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"8","BH","CW",0.22,"D4",10,17,1,"focal",30.74951,0,29.59467,61.65189,0,210.37416,20.43958,0,0,12.64296,10.44502,13.85369,0,35.85932,34.28445,"D4 10",511.4294422,37.40985,-119.96458,2018,413.59091,48.13814,365.45277,2.61657098516272,1.68248930564524,2.56283125802778,44917.8006693274,29958.4004464149,0,1573.00002343953,8.41743178464485,23.2896083229741,37.40985,-119.96458,511.4294422,-3.06411073191806,0.399384427584379
"9","CALO","C",0.24,"D5",30,1,1,"focal",0,56.04687,183.00667,0,33.51288,698.68066,0,0,0,0,22.25628,72.72129,51.55773,170.03613,49.89531,"D5 30",1117.6,39.19494,-120.77055,2022,1093.86368,122.6166,971.24708,3.03896320251603,2.08854926953293,2.98732972612887,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"10","CALO","C",0.16,"D2",45,1,2,"focal",24.65239,0,20.84207,87.21907,0,262.54288,35.85295,0,0,15.52035,21.17782,310.14529,0,45.58189,10.45931,"D2 45",1117.6,39.19494,-120.77055,2022,767.23431,320.6046,446.62971,2.88492801583948,2.50596974927291,2.64994760915166,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"11","CALO","CW",0.22,"D5",33,1,1,"focal",13.83114,0,0,212.14485,0,435.80133,0,46.09146,0,0,20.87817,76.92356,0,98.29665,65.88895,"D5 33",1117.6,39.19494,-120.77055,2022,850.68129,142.81251,707.86878,2.92976688097804,2.15476625216006,2.8499527585321,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"12","CALO","CW",0.16,"D3",19,1,2,"focal",31.84033,0,13.29225,71.11479,0,217.45586,18.29088,0,7.16474,0,22.12364,165.94981,0,53.74354,42.90907,"D3 19",1117.6,39.19494,-120.77055,2022,568.01773,216.02362,351.99411,2.75436189190994,2.33450123946036,2.54653539638751,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"13","CALO","C",0.26,"D5",20,2,1,"focal",28.52306,0,17.0871,101.9727,0,418.88065,39.12373,0,0,0,15.96889,26.7266,27.40757,83.39035,6.67257,"D5 20",1117.6,39.19494,-120.77055,2022,638.98641,33.39917,605.58724,2.80549162165641,1.52373567432956,2.78217671580514,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"14","CALO","CW",0.45,"D4",4,2,1,"focal",25.21057,0,27.8444,39.09104,0,130.90157,11.66581,0,0,0,17.46644,168.97736,0,35.80042,30.5197,"D4 4",1117.6,39.19494,-120.77055,2022,434.21045,199.49706,234.71339,2.63770027126654,2.2999364998464,2.37053786606743,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"15","CALO","C",0.21,"D1",14,3,1,"focal",20.15581,0,33.56804,42.2215,0,191.57762,42.85421,6.24709,0,28.3553,22.23578,29.39487,0,12.53824,0,"D1 14",1117.6,39.19494,-120.77055,2022,394.37444,29.39487,364.97957,2.59590875990337,1.46827154384446,2.56226855518363,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"16","CALO","C",0.17,"D2",35,3,2,"focal",22.9187,0,20.84437,131.85109,0,281.13412,37.85934,0,0,6.81823,18.69697,113.99685,0,10.24913,6.95546,"D2 35",1117.6,39.19494,-120.77055,2022,622.37816,120.95231,501.42585,2.79405434433205,2.08261416712265,2.70020671937683,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"17","CALO","CW",0.22,"D3",48,3,1,"focal",21.55285,0,15.52655,86.09489,0,258.08923,31.39343,0,0,0,21.3649,47.32018,0,31.16782,33.21774,"D3 48",1117.6,39.19494,-120.77055,2022,493.19487,80.53792,412.65695,2.69301855060358,1.90600040917771,2.61558916392793,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"18","CALO","CW",0.11,"D1",34,3,2,"focal",23.38552,0,31.35877,62.1262,0,155.04837,14.85751,0,0,6.45784,15.73882,158.88307,0,17.2972,6.43004,"D1 34",1117.6,39.19494,-120.77055,2022,458.54732,165.31311,293.23421,2.66138415953597,2.21830729625075,2.46721463564009,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"19","CALO","C",0.15,"D3",23,4,1,"focal",19.55698,0,0,93.97192,0,162.83417,36.10744,0,0,0,20.51182,226.96419,0,32.29014,7.79443,"D3 23",1117.6,39.19494,-120.77055,2022,547.22913,234.75862,312.47051,2.73816920761106,2.37062154790174,2.49480903624454,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"20","CALO","CW",0.46,"D3",46,4,1,"focal",34.61031,0,79.32322,55.38614,0,344.41403,33.06126,0,9.38288,20.58773,23.01731,697.00739,0,83.72917,6.06892,"D3 46",1117.6,39.19494,-120.77055,2022,1279.84188,712.45919,567.38269,3.10715631739372,2.85275999279928,2.75387608198476,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"21","CALO","C",0.17,"D1",13,14,1,"focal",27.78997,0,45.51201,88.07706,0,305.2868,54.20429,12.40868,0,15.87269,24.52774,182.27005,0,13.3507,0,"D1 13",1117.6,39.19494,-120.77055,2022,731.42155,182.27005,549.1515,2.86416775188418,2.26071531271248,2.73969217420842,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"22","CALO","C",0.24,"D2",36,14,2,"focal",0,0,24.4508,33.77044,0,253.47589,13.52989,10.89505,0,13.57987,28.8496,163.87697,0,27.28432,9.06734,"D2 36",1117.6,39.19494,-120.77055,2022,522.64625,172.94431,349.70194,2.71820783866921,2.23790627796499,2.54369804159994,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"23","CALO","CW",0.17,"D1",43,14,1,"focal",20.3854,0,20.47568,70.10498,0,267.14212,39.88237,0,0,12.16709,24.19335,125.94499,0,15.68832,6.52217,"D1 43",1117.6,39.19494,-120.77055,2022,562.6248,132.46716,430.15764,2.750218871565,2.12210822545382,2.63362764077939,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"24","CALO","CW",0.3,"D2",39,14,2,"focal",0,0,41.62629,40.3919,0,283.24597,22.36458,13.38467,0,28.66327,18.48383,99.94135,0,22.08705,6.91104,"D2 39",1117.6,39.19494,-120.77055,2022,536.52907,106.85239,429.67668,2.72959325770656,2.02878424060588,2.63314178369985,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"25","CALO","C",0.17,"D3",34,15,1,"focal",17.09461,0,21.62481,63.3452,0,204.5083,16.63164,0,0,0,25.90218,11.18628,0,22.88002,35.42923,"D3 34",1117.6,39.19494,-120.77055,2022,369.82007,46.61551,323.20456,2.56799047646548,1.6685304400097,2.50947747948147,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"26","CALO","CW",0.43,"D3",43,15,1,"focal",0,0,22.81797,15.76996,0,224.77121,10.44512,0,0,0,17.92488,95.20817,0,21.60954,8.56166,"D3 43",1117.6,39.19494,-120.77055,2022,377.57409,103.76983,273.80426,2.57700218436516,2.01607110525554,2.43744020084728,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"27","CALO","C",0.26,"D4",48,16,1,"focal",34.16689,0,0,2272.79224,71.08192,34.27076,15.96179,17.42082,0,9.8217,26.91584,217.52196,24.71034,92.67952,16.54341,"D4 48",1117.6,39.19494,-120.77055,2022,2689.58149,234.06537,2455.51612,3.42968470724258,2.36933716452785,3.39014278953831,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"28","CALO","CW",0.09,"D5",7,16,1,"focal",0,0,80.95077,0,0,433.46686,0,53.38821,0,18.3457,48.72227,10.50989,9.34715,43.58305,12.31852,"D5 7",1117.6,39.19494,-120.77055,2022,608.97995,22.82841,586.15154,2.78460299419658,1.35847566390927,2.76800991034849,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"29","CALO","C",0.15,"D4",40,17,1,"focal",0,0,48.8013,31.55354,21.76881,1649.13538,0,89.9798,0,0,26.66435,130.8242,30.37891,96.11808,13.75374,"D4 40",1117.6,39.19494,-120.77055,2022,1985.81677,144.57794,1841.23883,3.29793917394335,2.16010203246652,3.26511012518181,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"30","CALO","CW",0.16,"D4",41,17,1,"focal",0,35.88474,24.40074,0,15.23972,428.67313,0,0,0,0,16.46754,25.31389,0,26.84329,41.59339,"D4 41",1117.6,39.19494,-120.77055,2022,571.10561,66.90728,504.19833,2.75671642628292,1.82547337474564,2.70260140287754,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"31","CALO","C",0.21,"D6",3,18,1,"focal",0,0,0,30.31216,0,249.00137,0,0,0,15.80192,10.14652,18.76669,0,91.97922,122.10751,"D6 3",1117.6,39.19494,-120.77055,2022,435.98965,140.8742,295.11545,2.63947617963271,2.14883146277859,2.4699919464505,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"32","CALO","C",0.2,"D5",1,18,2,"focal",24.69597,0,0,336.14673,0,475.46875,51.18671,29.48215,0,0,31.46628,28.46794,12.44309,79.81142,11.4399,"D5 1",1117.6,39.19494,-120.77055,2022,956.88815,39.90784,916.98031,2.9808611763592,1.60105822236014,2.96236001031543,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"33","CALO","CW",0.33,"D6",6,18,1,"focal",67.24567,0,0,273.17181,0,0,24.20741,0,0,0,0,0,0,60.65739,66.0415,"D6 6",1117.6,39.19494,-120.77055,2022,430.66639,66.0415,364.62489,2.63414097994208,1.81981692882947,2.56184631111189,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"34","CALO","CW",0.43,"D5",12,18,2,"focal",42.77325,0,14.84098,97.54661,0,375.1626,111.96899,0,0,19.09227,53.85435,0,14.98194,117.979,15.00362,"D5 12",1117.6,39.19494,-120.77055,2022,676.38832,15.00362,661.3847,2.83019609951212,1.17619605614564,2.82045414403636,35527.0005293936,73973.1011022851,9313.70013878495,15393.6002293825,6.50411550088019,19.1510369869069,39.19494,-120.77055,1117.6,-1.41473604783401,0.730786918753721
"35","CP2","C",0.32,"D1",4,1,1,"focal",0,0,42.52415,0,23.82374,848.00671,0,0,0,8.73679,35.5279,37.21616,14.42536,11.97278,0,"D1 4",2244.132886,38.66169,-120.13065,2020,960.30755,37.21616,923.09139,2.98241034332849,1.57073156017453,2.96524470016772,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"36","CP2","C",0.11,"D1",24,1,2,"focal",0,0,124.75429,0,24.53423,520.96783,0,29.17042,0,8.25692,11.06586,36.98803,7.49234,23.65588,57.55869,"D1 24",2244.132886,38.66169,-120.13065,2020,802.23041,94.54672,707.68369,2.90429912067838,1.97564646696626,2.84983918652708,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"37","CP2","CW",0.2,"D1",42,1,1,"focal",0,0,82.67404,14.52855,52.10976,1390.60022,0,10.26663,0,7.0485,28.83949,205.15193,18.16978,30.87436,6.63301,"D1 42",2244.132886,38.66169,-120.13065,2020,1769.01264,211.78494,1557.2277,3.24773093605423,2.32589507424437,3.19235212035447,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"38","CP2","CW",0.52,"D1",23,1,2,"focal",0,0,153.85724,0,56.13031,897.72888,0,22.45121,0,27.01082,23.93227,123.88816,6.41065,12.60687,0,"D1 23",2244.132886,38.66169,-120.13065,2020,1281.06662,123.88816,1157.17846,3.10757171518268,2.09302980280568,3.06340034098856,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"39","CP2","C",0.38,"D1",9,2,1,"focal",0,0,74.39651,0,16.00237,658.50305,0,25.17309,0,16.78879,44.8307,55.56231,34.66566,18.14363,0,"D1 9",2244.132886,38.66169,-120.13065,2020,846.42612,55.56231,790.86381,2.92758905686129,1.74478029321026,2.89810170264074,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"40","CP2","C",0.44,"D2",27,2,2,"focal",0,0,50.63502,0,26.78605,783.45776,0,0,0,10.38745,87.59834,66.64619,30.67146,77.24911,7.03281,"D2 27",2244.132886,38.66169,-120.13065,2020,944.94528,73.679,871.26628,2.97540666006258,1.86734372281543,2.94015090616846,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"41","CP2","CW",0.24,"D3",16,2,1,"focal",0,0,11.38918,0,16.78142,288.27362,0,0,18.49526,0,12.47705,225.08507,0,63.39824,32.87956,"D3 16",2244.132886,38.66169,-120.13065,2020,592.90411,276.45989,316.44422,2.77298446087648,2.4416321308839,2.50029716749348,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"42","CP2","CW",0.31,"D6",38,2,2,"focal",0,0,27.72241,13.53152,17.5499,380.96811,0,0,0,11.81545,62.60015,72.06194,0,62.73006,0,"D6 38",2244.132886,38.66169,-120.13065,2020,523.64933,72.06194,451.58739,2.71904055219815,1.85770594970931,2.65474180630457,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"43","CP2","C",0.09,"D6",15,7,1,"focal",0,50.9123,0,0,14.44473,378.0506,0,0,0,0,20.1889,0,25.74005,61.7542,13.63705,"D6 15",2244.132886,38.66169,-120.13065,2020,457.04468,13.63705,443.40763,2.65995865812008,1.13472043283627,2.64680316202697,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"44","CP2","C",0.36,"D5",26,7,2,"focal",0,0,0,34.32335,29.93956,1791.53198,0,107.48951,0,13.61746,25.69685,364.98895,12.79983,90.01038,26.32937,"D5 26",2244.132886,38.66169,-120.13065,2020,2368.22018,391.31832,1976.90186,3.3744220774908,2.59253018035318,3.29598511002264,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"45","CP2","CW",0.33,"D2",7,7,1,"focal",0,0,77.07464,11.80876,19.86656,341.54474,0,0,0,0,37.38148,46.86375,0,8.63172,8.10945,"D2 7",2244.132886,38.66169,-120.13065,2020,505.2679,54.9732,450.2947,2.70352170810228,1.74015101806256,2.6534968353167,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"46","CP2","CW",0.52,"D5",35,7,2,"focal",0,0,0,42.43285,0,1568.92542,0,0,0,0,10.08062,61.5944,17.67485,49.33968,10.81085,"D5 35",2244.132886,38.66169,-120.13065,2020,1683.76352,72.40525,1611.35827,3.22628109596954,1.85977005740387,3.20719211235296,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"47","CP2","C",0.3,"D1",2,11,1,"focal",0,0,36.96466,18.29848,28.06921,973.66455,0,14.32415,0,0,22.21723,73.05537,7.8762,8.65733,0,"D1 2",2244.132886,38.66169,-120.13065,2020,1144.37642,73.05537,1071.32105,3.05856890054061,1.86365214464611,3.02991963829154,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"48","CP2","C",0.23,"D4",12,11,2,"focal",17.23614,0,0,107.46447,0,119.57926,37.78591,0,0,0,7.37303,12.6566,0,9.43705,9.7636,"D4 12",2244.132886,38.66169,-120.13065,2020,304.48598,22.4202,282.06578,2.48356730042107,1.3506394824119,2.45035040108401,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"49","CP2","CW",0.68,"D4",37,11,1,"focal",0,0,74.28226,0,0,605.82324,0,62.08115,0,26.57166,42.66348,0,18.08109,51.86441,10.93943,"D4 37",2244.132886,38.66169,-120.13065,2020,779.69774,10.93943,768.75831,2.89192627539427,1.03899469363326,2.88578982337552,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"50","CP2","CW",0.12,"D1",10,11,2,"focal",0,0,29.0639,0,18.63766,679.54559,0,0,0,0,41.01753,33.97436,0,9.30078,0,"D1 10",2244.132886,38.66169,-120.13065,2020,761.22151,33.97436,727.24715,2.88151105174099,1.5311512843571,2.86168202797108,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"51","CP2","C",0.24,"D1",1,13,1,"focal",0,0,36.58859,0,0,152.43221,0,0,0,0,34.75586,25.46206,6.93054,9.44801,0,"D1 1",2244.132886,38.66169,-120.13065,2020,214.48286,25.46206,189.0208,2.33139259206927,1.40589353719828,2.27650959691498,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"52","CP2","C",0.44,"D2",3,13,2,"focal",0,0,78.57601,16.25497,13.38577,546.76685,0,10.70237,0,0,20.96443,93.44359,0,19.96854,38.52455,"D2 3",2244.132886,38.66169,-120.13065,2020,797.65411,131.96814,665.68597,2.90181460728621,2.12046909565819,2.823269403856,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"53","CP2","CW",0.12,"D6",14,13,1,"focal",17.48316,0,0,1289.0813,15.39783,36.53189,0,0,0,0,13.34556,108.05408,13.75869,113.23907,36.31155,"D6 14",2244.132886,38.66169,-120.13065,2020,1502.85981,144.36563,1358.49418,3.17691847055164,2.15946381042166,3.1330577821729,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"54","CP2","CW",0.3,"D3",32,13,2,"focal",0,0,51.37107,0,0,368.67648,0,0,0,0,11.58544,38.80024,0,25.62643,32.32697,"D3 32",2244.132886,38.66169,-120.13065,2020,491.17476,71.12721,420.04755,2.69123604161365,1.85203577361605,2.62329845595439,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"55","CP2","C",0.38,"D3",40,14,1,"focal",0,0,46.84695,0,20.27149,295.78854,0,0,0,0,21.12856,29.91165,0,20.59672,5.46657,"D3 40",2244.132886,38.66169,-120.13065,2020,398.2852,35.37822,362.90698,2.60019416862938,1.5487359782734,2.55979532131803,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"56","CP2","C",0.18,"D5",19,14,2,"focal",0,0,62.58635,0,0,225.57936,0,0,0,0,29.60489,44.85447,0,52.26649,43.35909,"D5 19",2244.132886,38.66169,-120.13065,2020,376.37927,88.21356,288.16571,2.57562569559333,1.94553534908337,2.45964230110054,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"57","CP2","CW",0.41,"D6",5,14,1,"focal",43.64252,0,0,233.89444,0,0,39.50008,0,0,0,0,0,21.30409,85.27642,56.79868,"D6 5",2244.132886,38.66169,-120.13065,2020,373.83572,56.79868,317.03704,2.57268079585966,1.75433824283466,2.50111000457699,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"58","CP2","CW",0.24,"D4",16,14,2,"focal",0,0,36.48586,0,0,212.90941,0,0,0,0,16.12886,450.77869,0,49.77603,15.42371,"D4 16",2244.132886,38.66169,-120.13065,2020,715.59767,466.2024,249.39527,2.85466891782632,2.66857450492903,2.39688821244493,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"59","CP2","C",0.26,"D2",46,15,1,"focal",0,0,54.54426,0,26.16615,634.88953,0,0,0,0,19.43993,166.84341,0,20.13812,10.19923,"D2 46",2244.132886,38.66169,-120.13065,2020,892.64258,177.04264,715.59994,2.95067759930709,2.24807787701999,2.8546702954816,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
